GeneID	SRR16497780	SRR16497781	SRR16497782	SRR16497783	SRR16497784	SRR16497785
ENSG00000212161	0	0	0	0	0	0
ENSG00000212163	0	7	5	3	1	2
ENSG00000212165	0	0	0	0	0	0
ENSG00000212167	0	0	0	0	0	1
ENSG00000212168	0	0	0	0	0	0
ENSG00000212170	0	1	1	1	0	0
ENSG00000212171	0	2	0	0	3	0
ENSG00000212172	0	0	0	0	0	0
ENSG00000212175	5	0	2	0	0	0
ENSG00000212176	0	5	0	0	0	0
ENSG00000212181	0	0	0	0	0	0
ENSG00000212182	0	0	0	2	0	0
ENSG00000212184	0	0	0	0	0	0
ENSG00000212186	0	0	1	0	1	4
ENSG00000212187	0	0	3	0	0	2
ENSG00000212189	0	0	0	0	0	0
ENSG00000212190	0	1	0	0	1	0
ENSG00000212191	0	0	0	0	0	0
ENSG00000212195	7	1	35	6	17	8
ENSG00000212199	0	0	1	0	0	0
ENSG00000212204	0	1	0	5	0	0
ENSG00000212205	0	0	0	0	0	2
ENSG00000212206	0	0	0	0	1	0
ENSG00000212207	0	0	0	0	0	0
ENSG00000212211	5	0	0	0	0	0
ENSG00000212214	0	0	0	0	0	0
ENSG00000212215	0	0	2	0	0	0
ENSG00000212216	0	0	0	0	0	0
ENSG00000212219	0	0	0	0	0	0
ENSG00000212221	0	0	0	0	0	0
ENSG00000212224	0	0	0	0	0	0
ENSG00000212226	0	0	0	2	0	0
ENSG00000212228	0	0	0	0	0	0
ENSG00000212229	0	0	0	0	0	0
ENSG00000212230	0	0	0	0	0	0
ENSG00000212232	2595	877	742	524	539	563
ENSG00000212237	8	15	16	2	11	13
ENSG00000212238	0	0	0	0	0	0
ENSG00000212240	0	1	8	0	0	0
ENSG00000212241	0	0	1	0	0	0
ENSG00000212242	0	0	11	0	2	3
ENSG00000212246	0	0	0	0	0	0
ENSG00000212247	0	0	0	0	0	0
ENSG00000212248	0	0	0	0	0	1
ENSG00000212249	0	0	0	0	0	0
ENSG00000212251	0	0	0	0	0	0
ENSG00000212257	0	0	0	0	0	0
ENSG00000212258	0	0	0	0	0	0
ENSG00000212259	6	3	0	0	0	0
ENSG00000212260	0	0	2	1	0	0
ENSG00000212264	0	0	0	0	0	1
ENSG00000212265	0	0	0	0	0	0
ENSG00000212266	0	2	0	1	0	0
ENSG00000212269	0	0	0	0	0	0
ENSG00000212270	0	0	1	0	0	0
ENSG00000212273	0	0	2	0	0	0
ENSG00000212276	3	2	0	0	0	0
ENSG00000212278	0	2	0	2	0	0
ENSG00000212279	0	0	0	0	0	0
ENSG00000212280	0	0	1	0	0	0
ENSG00000212282	0	3	0	0	0	0
ENSG00000212283	0	0	0	0	0	0
ENSG00000212289	2	1	0	0	1	0
ENSG00000212290	0	0	0	0	0	0
ENSG00000212292	0	0	0	0	0	0
ENSG00000212293	0	0	0	0	0	0
ENSG00000212295	0	0	0	0	0	0
ENSG00000212296	0	0	0	0	0	0
ENSG00000212297	0	0	0	0	0	0
ENSG00000212298	0	0	0	2	0	0
ENSG00000212302	0	0	0	0	0	1
ENSG00000212303	0	0	0	1	0	0
ENSG00000212304	0	0	0	0	0	0
ENSG00000212305	0	0	0	0	0	0
ENSG00000212306	0	1	0	2	2	0
ENSG00000212308	0	0	0	0	0	0
ENSG00000212309	0	0	0	0	0	0
ENSG00000212312	0	0	0	0	0	0
ENSG00000212314	0	0	0	0	1	0
ENSG00000212316	0	0	0	0	0	0
ENSG00000212319	0	0	0	0	0	0
ENSG00000212321	0	0	0	0	0	0
ENSG00000212324	0	0	0	4	0	0
ENSG00000212325	4	0	0	0	0	0
ENSG00000212327	0	0	0	3	0	3
ENSG00000212329	1	0	0	0	0	0
ENSG00000212330	0	0	0	0	0	0
ENSG00000212331	0	0	5	0	0	0
ENSG00000212332	0	0	2	0	0	0
ENSG00000212333	0	0	3	0	0	0
ENSG00000212335	0	0	0	0	0	0
ENSG00000212336	0	0	0	0	0	0
ENSG00000212338	6	3	5	2	4	0
ENSG00000212340	0	0	0	0	0	0
ENSG00000212342	0	0	3	2	0	3
ENSG00000212344	0	0	0	1	0	1
ENSG00000212345	0	0	0	0	0	0
ENSG00000212347	0	0	0	0	0	0
ENSG00000212348	0	0	0	0	0	0
ENSG00000212354	0	0	0	0	0	0
ENSG00000212358	0	0	0	0	0	0
ENSG00000212359	0	2	0	3	0	0
ENSG00000212360	0	1	0	0	0	0
ENSG00000212363	0	0	0	0	0	0
ENSG00000212365	0	0	0	0	0	0
ENSG00000212366	0	2	0	0	0	0
ENSG00000212368	0	0	3	0	0	0
ENSG00000212370	0	0	0	0	0	1
ENSG00000212371	0	0	3	3	2	1
ENSG00000212373	0	2	0	0	0	0
ENSG00000212374	0	0	0	0	0	0
ENSG00000212377	0	0	0	0	0	0
ENSG00000212378	0	0	0	0	0	0
ENSG00000212379	0	0	0	0	0	0
ENSG00000212380	0	0	0	0	0	0
ENSG00000212382	0	2	0	0	0	0
ENSG00000212383	0	0	0	1	0	1
ENSG00000212384	0	0	0	0	0	0
ENSG00000212385	0	3	2	1	5	1
ENSG00000212387	0	0	0	0	0	0
ENSG00000212388	0	0	0	0	0	0
ENSG00000212389	0	0	0	0	0	1
ENSG00000212391	0	0	1	1	0	0
ENSG00000212392	0	0	0	0	0	0
ENSG00000212395	0	0	0	0	0	0
ENSG00000212396	0	0	0	0	0	0
ENSG00000212397	0	1	0	0	0	0
ENSG00000212398	0	0	0	0	0	0
ENSG00000212402	45	20	8	13	5	11
ENSG00000212404	0	0	0	0	0	0
ENSG00000212407	3	0	0	0	0	0
ENSG00000212409	4	0	0	0	0	0
ENSG00000212410	3	0	0	0	0	0
ENSG00000212411	0	0	0	0	0	0
ENSG00000212413	0	0	3	1	1	3
ENSG00000212414	0	5	0	0	0	0
ENSG00000212415	0	0	0	0	0	0
ENSG00000212418	0	1	10	0	0	1
ENSG00000212420	0	0	3	3	0	2
ENSG00000212421	4	0	0	0	0	1
ENSG00000212422	0	0	1	0	2	0
ENSG00000212424	0	0	0	0	0	0
ENSG00000212425	0	0	0	0	0	0
ENSG00000212428	0	0	0	0	0	0
ENSG00000212429	0	0	0	0	0	0
ENSG00000212432	0	1	0	0	0	0
ENSG00000212433	0	0	0	0	0	0
ENSG00000212434	0	0	0	0	0	0
ENSG00000212440	0	0	0	3	1	0
ENSG00000212441	0	0	0	0	0	0
ENSG00000212442	0	0	0	0	0	0
ENSG00000212443	64	70	71	44	23	61
ENSG00000212445	0	0	1	0	0	2
ENSG00000212446	0	0	0	0	0	0
ENSG00000212447	0	1	2	1	0	0
ENSG00000212448	0	0	0	0	0	0
ENSG00000212450	0	0	1	0	0	0
ENSG00000212451	0	0	1	0	0	0
ENSG00000212452	0	0	1	2	0	2
ENSG00000212454	0	0	0	2	0	0
ENSG00000212455	0	0	0	0	0	0
ENSG00000212457	5	3	1	0	2	1
ENSG00000212458	0	0	0	0	0	0
ENSG00000212459	0	4	0	0	0	0
ENSG00000212460	0	0	0	0	0	0
ENSG00000212461	0	0	1	0	4	1
ENSG00000212464	3	4	44	14	7	16
ENSG00000212466	0	3	0	0	0	0
ENSG00000212468	0	0	0	0	0	0
ENSG00000212469	3	0	0	1	1	0
ENSG00000212473	0	0	0	1	0	0
ENSG00000212475	0	0	2	0	0	0
ENSG00000212479	5	0	0	2	0	0
ENSG00000212482	0	0	0	0	0	0
ENSG00000212485	0	0	0	0	0	0
ENSG00000212489	0	0	0	1	0	0
ENSG00000212490	0	1	0	0	0	0
ENSG00000212493	0	0	6	4	5	4
ENSG00000212495	0	0	0	0	0	0
ENSG00000212496	0	0	0	0	0	0
ENSG00000212497	0	3	9	6	0	2
ENSG00000212498	0	0	0	0	0	0
ENSG00000212499	0	1	0	0	0	0
ENSG00000212505	0	0	0	0	0	0
ENSG00000212510	0	0	0	0	0	0
ENSG00000212511	0	0	0	0	0	0
ENSG00000212512	0	0	0	0	0	0
ENSG00000212516	0	0	0	0	0	0
ENSG00000212517	1	0	0	0	0	1
ENSG00000212518	0	0	0	0	0	0
ENSG00000212520	0	0	0	2	0	0
ENSG00000212521	0	0	0	0	0	0
ENSG00000212525	0	0	0	0	0	0
ENSG00000212526	1	0	0	0	0	0
ENSG00000212527	0	1	0	0	0	0
ENSG00000212528	4	0	0	0	0	0
ENSG00000212529	0	3	3	1	0	1
ENSG00000212532	1	0	0	0	0	0
ENSG00000212533	0	0	1	1	0	0
ENSG00000212534	0	6	5	1	2	4
ENSG00000212535	0	0	0	0	0	1
ENSG00000212536	2	1	0	4	0	0
ENSG00000212538	0	0	0	0	0	0
ENSG00000212539	0	0	0	1	0	1
ENSG00000212541	0	0	1	3	0	2
ENSG00000212542	0	0	0	0	0	0
ENSG00000212545	0	1	1	0	0	0
ENSG00000212546	2	0	1	0	0	0
ENSG00000212549	0	0	0	0	0	0
ENSG00000212550	0	0	0	0	1	0
ENSG00000212551	6	0	0	0	0	0
ENSG00000212553	0	0	0	0	0	0
ENSG00000212555	0	0	0	0	0	1
ENSG00000212556	0	0	0	0	0	0
ENSG00000212558	0	0	0	0	0	0
ENSG00000212559	4	0	0	1	1	0
ENSG00000212560	0	0	0	0	0	0
ENSG00000212561	0	0	0	0	0	0
ENSG00000212564	0	0	0	0	0	0
ENSG00000212565	0	0	0	0	0	0
ENSG00000212567	0	0	2	4	0	0
ENSG00000212568	3	0	2	0	0	0
ENSG00000212569	0	1	0	0	0	0
ENSG00000212571	0	0	0	0	0	0
ENSG00000212572	0	0	1	1	0	0
ENSG00000212576	0	0	5	2	4	1
ENSG00000212579	0	0	1	1	1	1
ENSG00000212580	0	2	0	0	0	0
ENSG00000212581	0	0	5	0	1	0
ENSG00000212584	0	1	0	0	0	0
ENSG00000212586	0	0	0	0	0	0
ENSG00000212587	0	0	0	0	0	0
ENSG00000212588	0	3	3	2	1	5
ENSG00000212589	0	0	0	0	0	0
ENSG00000212590	0	0	0	0	0	0
ENSG00000212593	0	0	1	0	0	0
ENSG00000212594	0	0	0	0	0	0
ENSG00000212595	0	0	0	0	0	0
ENSG00000212597	0	0	0	2	0	0
ENSG00000212598	1	0	0	0	0	0
ENSG00000212599	0	0	0	0	0	0
ENSG00000212601	0	0	5	0	1	2
ENSG00000212604	0	0	0	4	0	0
ENSG00000212605	0	0	0	0	0	0
ENSG00000212607	0	4	12	6	4	5
ENSG00000212608	0	0	0	0	0	0
ENSG00000212609	0	0	0	0	0	0
ENSG00000212610	0	0	0	0	0	0
ENSG00000212611	0	0	0	0	0	0
ENSG00000212612	0	0	0	0	0	0
ENSG00000212615	3	0	4	3	2	0
ENSG00000212618	0	0	1	0	1	0
ENSG00000212620	0	0	0	0	0	0
ENSG00000212623	0	0	0	0	0	0
ENSG00000212624	3	0	1	3	0	2
ENSG00000212625	0	0	1	0	0	0
ENSG00000212626	0	1	0	0	0	0
ENSG00000212628	0	2	4	0	2	2
ENSG00000212643	0	0	0	0	0	0
ENSG00000212657	8	1	0	0	0	0
ENSG00000212658	0	4	4	0	0	0
ENSG00000212659	4	0	0	0	0	0
ENSG00000212663	0	0	1	0	1	0
ENSG00000212664	7	2	2	10	4	2
ENSG00000212694	47	58	154	91	73	43
ENSG00000212695	4	1	5	4	3	2
ENSG00000212710	2	1	2	6	0	0
ENSG00000212712	2	1	1	0	1	0
ENSG00000212717	0	0	0	0	0	0
ENSG00000212719	58	52	211	61	131	94
ENSG00000212721	4	3	0	0	0	0
ENSG00000212722	0	0	0	1	0	0
ENSG00000212724	5	0	0	0	1	0
ENSG00000212725	0	0	0	0	0	0
ENSG00000212743	0	11	12	16	2	4
ENSG00000212747	370	315	640	269	378	360
ENSG00000212766	0	6	1	0	3	1
ENSG00000212769	35	18	47	36	56	30
ENSG00000212789	1	0	2	2	2	2
ENSG00000212802	6	16	53	25	14	19
ENSG00000212807	0	4	2	4	0	0
ENSG00000212829	3	0	0	0	0	0
ENSG00000212855	0	0	0	0	0	0
ENSG00000212856	0	0	0	0	0	0
ENSG00000212864	47	31	145	101	73	60
ENSG00000212899	0	0	0	1	0	0
ENSG00000212900	0	3	1	0	1	0
ENSG00000212901	0	0	0	2	1	0
ENSG00000212907	65	56	142	92	61	105
ENSG00000212916	9	19	77	7	35	17
ENSG00000212930	1	0	2	2	2	0
ENSG00000212932	0	0	0	0	0	0
ENSG00000212933	11	0	0	0	0	0
ENSG00000212935	0	2	1	0	0	0
ENSG00000212938	0	0	0	0	0	0
ENSG00000212939	7	4	0	3	1	0
ENSG00000212951	0	0	0	0	0	0
ENSG00000212952	0	0	0	0	0	0
ENSG00000212961	6	0	1	7	8	1
ENSG00000212978	288	254	216	115	173	143
ENSG00000212989	0	0	0	0	0	0
ENSG00000212993	3	2	4	0	1	1
ENSG00000212994	0	1	0	0	0	0
ENSG00000213003	0	1	5	1	0	0
ENSG00000213005	0	0	6	0	0	1
ENSG00000213013	0	0	2	4	0	1
ENSG00000213014	0	2	2	0	1	0
ENSG00000213015	77	116	188	141	90	99
ENSG00000213016	0	0	0	0	0	0
ENSG00000213018	5	0	5	1	4	2
ENSG00000213020	185	168	285	183	162	196
ENSG00000213022	0	0	0	0	0	0
ENSG00000213023	4	10	15	5	11	3
ENSG00000213024	138	125	369	202	232	309
ENSG00000213025	4	4	8	7	11	4
ENSG00000213026	11	1	0	2	0	0
ENSG00000213028	4	0	0	0	1	0
ENSG00000213029	0	0	0	0	0	0
ENSG00000213030	4	5	0	0	0	0
ENSG00000213032	0	0	1	0	1	0
ENSG00000213033	0	2	4	1	0	0
ENSG00000213035	0	0	0	0	0	0
ENSG00000213036	0	2	2	4	0	0
ENSG00000213041	0	1	2	3	1	1
ENSG00000213045	0	1	0	0	0	0
ENSG00000213046	7	0	2	1	0	1
ENSG00000213047	7	42	14	15	5	31
ENSG00000213048	0	2	0	0	2	1
ENSG00000213049	3	0	1	0	2	0
ENSG00000213050	0	0	2	3	0	0
ENSG00000213051	2	0	0	7	0	0
ENSG00000213055	5	0	10	8	3	5
ENSG00000213057	16	13	25	11	38	11
ENSG00000213058	72	33	92	46	72	49
ENSG00000213060	0	0	0	2	0	0
ENSG00000213061	2	1	0	1	1	0
ENSG00000213062	0	4	3	6	2	8
ENSG00000213063	0	0	0	0	0	0
ENSG00000213064	1429	628	2234	1091	1309	1043
ENSG00000213065	3	0	1	0	0	0
ENSG00000213066	57	41	121	81	76	83
ENSG00000213067	0	0	0	2	2	0
ENSG00000213068	0	2	1	0	0	1
ENSG00000213069	1	3	1	3	0	0
ENSG00000213070	4	0	0	2	0	0
ENSG00000213071	8	20	5	6	5	5
ENSG00000213073	24	53	102	74	26	70
ENSG00000213075	2	0	0	0	0	0
ENSG00000213076	5	0	0	0	0	0
ENSG00000213078	0	4	0	0	0	0
ENSG00000213079	253	444	1041	532	377	621
ENSG00000213080	0	5	4	5	2	2
ENSG00000213081	0	1	0	0	0	0
ENSG00000213082	1	3	3	0	1	1
ENSG00000213083	2	2	0	0	0	0
ENSG00000213085	0	5	12	9	6	1
ENSG00000213087	0	0	0	1	0	2
ENSG00000213088	10	1	74	65	28	16
ENSG00000213089	6	8	64	25	34	8
ENSG00000213090	2	10	11	14	2	10
ENSG00000213091	0	1	0	3	0	0
ENSG00000213096	70	55	348	133	128	71
ENSG00000213100	0	0	0	0	0	0
ENSG00000213104	0	2	6	2	0	1
ENSG00000213107	6	0	2	0	0	0
ENSG00000213108	0	0	0	0	0	0
ENSG00000213109	0	4	9	6	1	0
ENSG00000213110	0	0	0	0	0	0
ENSG00000213111	0	0	0	0	0	0
ENSG00000213113	0	1	0	0	0	2
ENSG00000213115	0	0	0	0	1	0
ENSG00000213117	3	0	2	0	1	0
ENSG00000213118	0	4	0	0	0	0
ENSG00000213120	0	0	1	1	3	0
ENSG00000213121	3	0	0	0	1	1
ENSG00000213122	0	0	1	1	0	0
ENSG00000213123	21	11	29	2	12	9
ENSG00000213126	0	0	0	2	0	0
ENSG00000213128	0	0	0	1	0	0
ENSG00000213130	0	1	0	0	2	0
ENSG00000213131	5	8	18	3	8	0
ENSG00000213133	1	2	4	2	5	0
ENSG00000213137	0	0	3	3	0	2
ENSG00000213139	3	9	14	6	5	9
ENSG00000213140	1	1	0	0	1	0
ENSG00000213144	0	3	5	5	8	2
ENSG00000213145	22	3	14	18	6	8
ENSG00000213147	0	0	0	0	0	0
ENSG00000213148	0	2	0	0	1	0
ENSG00000213149	4	4	0	3	1	2
ENSG00000213150	0	8	14	7	5	1
ENSG00000213152	11	0	4	3	6	2
ENSG00000213153	0	1	1	1	0	0
ENSG00000213155	0	0	0	0	2	0
ENSG00000213157	0	0	2	4	1	0
ENSG00000213158	2	1	0	0	0	0
ENSG00000213159	0	0	0	0	0	0
ENSG00000213160	74	164	373	229	168	220
ENSG00000213167	2	0	1	0	5	1
ENSG00000213169	0	0	0	0	0	1
ENSG00000213170	0	0	8	18	1	6
ENSG00000213171	15	0	1	2	2	0
ENSG00000213172	0	2	0	0	0	1
ENSG00000213174	0	3	0	4	0	0
ENSG00000213176	3	9	8	4	6	7
ENSG00000213177	0	1	0	0	0	0
ENSG00000213178	3	2	3	7	5	3
ENSG00000213179	0	1	0	0	0	0
ENSG00000213180	0	3	3	0	3	0
ENSG00000213181	0	7	1	0	0	0
ENSG00000213182	0	0	0	0	0	0
ENSG00000213183	0	0	0	0	0	0
ENSG00000213184	0	7	0	1	0	0
ENSG00000213185	0	1	2	0	0	0
ENSG00000213186	95	99	144	67	94	123
ENSG00000213187	0	0	0	0	0	0
ENSG00000213188	0	4	6	10	0	6
ENSG00000213189	6	9	3	3	2	2
ENSG00000213190	42	54	204	85	90	151
ENSG00000213194	0	1	0	0	0	0
ENSG00000213197	3	15	8	9	9	5
ENSG00000213199	29	10	43	37	37	21
ENSG00000213201	0	0	0	1	0	0
ENSG00000213203	13	0	3	2	0	0
ENSG00000213204	0	9	4	3	6	1
ENSG00000213205	5	0	3	3	0	0
ENSG00000213209	2	0	0	0	0	0
ENSG00000213210	0	0	0	2	0	0
ENSG00000213211	0	0	0	0	0	0
ENSG00000213212	16	15	33	20	6	16
ENSG00000213213	3	17	28	32	12	14
ENSG00000213214	0	0	0	0	0	0
ENSG00000213215	7	1	2	8	3	0
ENSG00000213216	10	3	2	3	1	2
ENSG00000213218	4	0	0	0	1	0
ENSG00000213221	8	6	12	9	9	21
ENSG00000213222	41	31	73	104	46	69
ENSG00000213225	21	5	4	15	1	8
ENSG00000213226	0	1	2	1	0	0
ENSG00000213228	18	3	18	19	13	30
ENSG00000213231	0	0	0	1	0	1
ENSG00000213232	2	4	0	0	0	1
ENSG00000213233	0	0	0	0	0	0
ENSG00000213234	1	0	3	8	0	3
ENSG00000213235	1	2	0	3	1	1
ENSG00000213236	2	0	0	6	1	0
ENSG00000213237	0	0	0	0	1	0
ENSG00000213238	5	0	3	0	0	0
ENSG00000213239	1	1	0	1	2	0
ENSG00000213240	0	10	13	10	4	3
ENSG00000213244	0	0	2	0	0	0
ENSG00000213246	23	35	55	41	33	60
ENSG00000213247	0	0	0	0	0	0
ENSG00000213250	1	1	0	4	0	1
ENSG00000213252	0	3	2	2	0	0
ENSG00000213253	6	4	6	7	6	7
ENSG00000213260	5	0	0	2	1	1
ENSG00000213261	11	0	5	3	2	0
ENSG00000213262	2	0	2	0	0	0
ENSG00000213264	0	0	0	4	0	0
ENSG00000213265	2	2	7	2	7	0
ENSG00000213269	0	0	0	0	0	0
ENSG00000213270	5	5	3	0	0	0
ENSG00000213272	0	7	1	0	0	1
ENSG00000213275	0	0	0	0	0	1
ENSG00000213277	9	9	10	14	4	12
ENSG00000213279	0	3	0	3	1	0
ENSG00000213280	3	7	14	22	7	9
ENSG00000213281	156	245	1272	732	484	880
ENSG00000213285	4	0	0	0	0	0
ENSG00000213287	0	1	0	4	2	0
ENSG00000213290	0	3	2	4	2	1
ENSG00000213291	0	0	0	0	0	0
ENSG00000213293	0	1	0	1	0	1
ENSG00000213295	0	0	0	0	0	0
ENSG00000213296	0	0	0	0	0	0
ENSG00000213297	0	0	0	0	0	0
ENSG00000213300	1	3	4	2	8	5
ENSG00000213301	8	1	0	1	1	0
ENSG00000213302	0	0	0	0	1	0
ENSG00000213303	0	1	1	0	0	1
ENSG00000213304	6	0	5	7	2	1
ENSG00000213305	0	1	0	0	0	0
ENSG00000213307	0	0	0	0	0	0
ENSG00000213309	9	0	0	0	1	0
ENSG00000213310	2	0	0	1	0	0
ENSG00000213312	0	5	0	2	0	3
ENSG00000213315	0	1	0	4	0	0
ENSG00000213316	7	11	18	26	21	17
ENSG00000213318	0	0	0	0	0	0
ENSG00000213326	2	4	18	4	1	4
ENSG00000213328	4	4	10	8	1	0
ENSG00000213331	0	1	0	0	0	2
ENSG00000213332	0	2	0	2	0	0
ENSG00000213333	0	0	0	0	0	0
ENSG00000213335	0	0	0	1	1	0
ENSG00000213337	19	12	46	23	24	18
ENSG00000213338	0	0	0	1	0	0
ENSG00000213339	115	43	217	134	162	130
ENSG00000213341	129	166	362	267	189	318
ENSG00000213343	0	0	0	0	0	0
ENSG00000213344	0	2	1	0	0	3
ENSG00000213347	88	60	194	114	150	158
ENSG00000213352	0	0	0	0	0	0
ENSG00000213355	0	0	0	0	0	0
ENSG00000213358	2	0	0	1	0	0
ENSG00000213361	0	2	0	1	2	2
ENSG00000213362	2	16	10	6	3	13
ENSG00000213363	0	0	0	0	0	0
ENSG00000213365	0	0	7	0	0	0
ENSG00000213366	26	33	52	44	23	41
ENSG00000213368	0	0	1	4	2	0
ENSG00000213370	0	4	1	0	0	0
ENSG00000213371	0	6	0	2	0	0
ENSG00000213373	6	4	4	0	2	0
ENSG00000213376	9	0	1	1	3	3
ENSG00000213380	328	244	326	238	296	154
ENSG00000213383	0	8	4	5	2	2
ENSG00000213384	0	2	0	0	1	0
ENSG00000213385	0	1	0	3	5	1
ENSG00000213386	0	0	0	0	0	1
ENSG00000213390	95	42	237	112	102	99
ENSG00000213393	0	0	0	2	0	0
ENSG00000213394	0	0	1	0	1	0
ENSG00000213397	6	9	15	11	18	5
ENSG00000213398	54	61	99	111	70	96
ENSG00000213399	4	1	3	3	2	0
ENSG00000213400	0	0	0	0	0	0
ENSG00000213401	0	1	2	0	2	1
ENSG00000213402	0	0	0	0	0	0
ENSG00000213403	0	0	0	0	0	0
ENSG00000213406	0	0	1	2	0	1
ENSG00000213409	2	1	1	2	0	0
ENSG00000213411	9	5	11	6	3	1
ENSG00000213412	0	0	0	1	0	4
ENSG00000213413	4	2	22	1	6	11
ENSG00000213414	1	3	0	0	1	0
ENSG00000213416	0	1	0	0	0	0
ENSG00000213417	0	1	0	3	0	0
ENSG00000213420	498	58	596	380	462	146
ENSG00000213421	0	2	0	0	0	0
ENSG00000213423	0	0	1	2	1	0
ENSG00000213424	7	0	0	3	1	0
ENSG00000213430	2	2	17	9	8	7
ENSG00000213431	0	0	1	2	1	0
ENSG00000213432	0	1	1	0	2	1
ENSG00000213433	1	0	1	3	1	2
ENSG00000213434	0	0	3	0	0	0
ENSG00000213435	0	0	0	0	1	0
ENSG00000213438	11	15	1	4	1	8
ENSG00000213439	1	0	4	3	0	0
ENSG00000213440	3	1	14	8	2	9
ENSG00000213442	3	10	12	16	12	17
ENSG00000213443	0	0	0	0	0	0
ENSG00000213445	724	531	1067	875	930	1027
ENSG00000213448	0	0	1	0	0	0
ENSG00000213449	0	0	0	0	0	0
ENSG00000213450	0	0	2	4	0	0
ENSG00000213451	0	0	2	1	0	0
ENSG00000213452	7	0	1	1	1	1
ENSG00000213453	0	2	18	26	10	27
ENSG00000213455	0	0	2	3	0	0
ENSG00000213461	4	0	0	0	0	0
ENSG00000213462	157	112	263	146	114	97
ENSG00000213463	247	380	479	397	288	355
ENSG00000213465	10	52	92	79	47	89
ENSG00000213467	0	1	0	0	2	0
ENSG00000213468	5	4	3	3	2	2
ENSG00000213470	0	0	0	0	0	0
ENSG00000213471	1	2	6	14	2	8
ENSG00000213478	0	0	0	1	0	0
ENSG00000213480	2	0	0	2	1	0
ENSG00000213483	3	0	0	0	1	0
ENSG00000213484	6	2	1	0	2	1
ENSG00000213486	4	0	0	0	0	1
ENSG00000213487	0	0	0	0	0	0
ENSG00000213488	1	3	3	2	0	0
ENSG00000213489	4	0	0	1	2	0
ENSG00000213492	0	2	0	6	0	2
ENSG00000213493	4	8	0	1	1	0
ENSG00000213495	0	0	0	0	0	0
ENSG00000213498	0	0	0	0	0	0
ENSG00000213500	0	0	0	1	2	0
ENSG00000213509	0	0	3	2	0	2
ENSG00000213512	0	2	0	1	1	0
ENSG00000213513	30	12	65	25	16	19
ENSG00000213514	0	5	17	10	2	4
ENSG00000213516	63	93	411	187	144	181
ENSG00000213519	0	0	7	2	1	1
ENSG00000213522	0	0	2	2	0	3
ENSG00000213523	99	181	284	327	175	297
ENSG00000213525	0	2	0	0	0	0
ENSG00000213526	1	0	0	0	0	0
ENSG00000213527	0	0	0	2	0	0
ENSG00000213529	5	3	3	0	5	1
ENSG00000213530	3	2	3	0	5	0
ENSG00000213533	6	5	10	4	1	16
ENSG00000213536	0	0	0	0	0	0
ENSG00000213538	0	2	1	1	5	3
ENSG00000213539	0	0	0	3	2	0
ENSG00000213540	15	4	14	19	24	12
ENSG00000213542	1	5	3	1	2	3
ENSG00000213543	0	0	0	1	0	0
ENSG00000213547	0	0	1	0	0	0
ENSG00000213548	0	0	0	0	0	0
ENSG00000213549	3	6	0	0	0	0
ENSG00000213551	256	92	282	162	267	184
ENSG00000213553	21	10	28	16	15	20
ENSG00000213556	0	0	1	0	0	1
ENSG00000213557	0	1	0	0	0	0
ENSG00000213558	0	0	0	0	0	0
ENSG00000213559	0	0	3	1	1	0
ENSG00000213560	2	0	1	1	0	0
ENSG00000213561	4	0	0	0	0	0
ENSG00000213563	235	128	360	269	295	210
ENSG00000213568	0	0	0	0	0	0
ENSG00000213569	1	0	3	1	1	1
ENSG00000213574	0	1	1	0	0	0
ENSG00000213578	0	0	0	0	0	0
ENSG00000213579	2	4	20	16	22	3
ENSG00000213585	196	326	1012	1014	494	1334
ENSG00000213587	5	1	0	0	0	0
ENSG00000213588	0	0	0	0	1	0
ENSG00000213590	7	2	12	3	3	1
ENSG00000213592	0	3	14	6	0	7
ENSG00000213593	77	116	427	285	155	309
ENSG00000213594	0	0	6	0	0	0
ENSG00000213598	0	3	3	6	1	4
ENSG00000213599	0	0	0	0	0	0
ENSG00000213600	23	8	22	17	15	18
ENSG00000213601	6	3	0	1	0	0
ENSG00000213604	0	0	0	0	0	0
ENSG00000213605	0	0	0	0	0	0
ENSG00000213606	0	1	2	2	0	0
ENSG00000213607	0	2	0	3	0	0
ENSG00000213608	2	5	6	10	1	1
ENSG00000213609	1	1	4	0	0	3
ENSG00000213612	7	0	1	3	0	0
ENSG00000213613	4	6	22	9	9	7
ENSG00000213614	173	253	458	335	204	233
ENSG00000213619	237	235	536	461	342	440
ENSG00000213620	0	0	0	0	0	0
ENSG00000213621	0	3	7	4	5	6
ENSG00000213625	112	203	523	369	162	425
ENSG00000213626	131	225	348	1075	344	902
ENSG00000213630	5	0	0	0	0	0
ENSG00000213638	98	26	69	41	78	65
ENSG00000213639	2931	1241	16396	7381	5644	4225
ENSG00000213640	0	5	3	2	7	0
ENSG00000213641	0	0	1	1	1	3
ENSG00000213642	0	0	1	0	4	0
ENSG00000213643	0	0	0	0	0	0
ENSG00000213644	3	1	0	4	0	0
ENSG00000213645	2	1	0	2	0	0
ENSG00000213648	0	0	0	0	2	0
ENSG00000213650	0	1	1	0	0	2
ENSG00000213652	0	0	0	2	3	0
ENSG00000213653	0	0	0	0	0	0
ENSG00000213654	22	16	18	12	15	23
ENSG00000213655	0	6	0	0	0	0
ENSG00000213657	0	0	2	0	0	0
ENSG00000213658	5	5	7	9	3	0
ENSG00000213659	0	0	0	3	0	0
